673	534023-255	0	13609	-1	24at33090_50452_0:0011cc|h1tg000027l|-|44|2.773e-06|1|533769|534023|534023[534023]:533769[533769]:255[255]
673	2302316+1437	0	14340	1	144144at33090_3914_0:0045e2|h1tg000027l|+|76|6.457e-16|1|2302316|2303752|2302316[2302316]:2303752[2303752]:1437[1437]
673	1131193+273	0	15650	1	115240at33090_4565_0:00ec7a|h1tg000027l|+|55|1.354e-09|1|1131193|1131465|1131193[1131193]:1131465[1131465]:273[273]
673	1497612+1332	0	16120	1	171708at33090_326968_0:004a41|h1tg000027l|+|183|3.979e-48|1|1497612|1498943|1497612[1497612]:1498943[1498943]:1332[1332]
673	2112082+966	0	16923	1	6512at33090_58331_0:0070c6|h1tg000027l|+|189|6.217e-50|1|2112082|2113047|2112082[2112082]:2113047[2113047]:966[966]
673	771624+237	0	16979	1	7366at33090_4565_0:00b487|h1tg000027l|+|36|0.0007099|1|771624|771860|771624[771624]:771860[771860]:237[237]
673	924645-1695	0	17446	-1	144144at33090_3914_0:004bc7|h1tg000027l|-|179|6.367e-47|2|922951|924645|924645[924645]:924172[924172]:474[474]|923709[923709]:922951[922951]:759[759]
673	1508292+1383	0	17672	1	171708at33090_101020_0:0037fc|h1tg000027l|+|158|1.335e-40|1|1508292|1509674|1508292[1508292]:1509674[1509674]:1383[1383]
673	1113930+2787	0	18749	1	114996at33090_105231_0:000c64|h1tg000027l|+|334|1.394e-93|1|1113930|1116716|1113930[1113930]:1116716[1116716]:2787[2787]
673	2303675+1086	0	20303	1	114996at33090_33097_0:0029d1|h1tg000027l|+|215|9.265e-58|1|2303675|2304760|2303675[2303675]:2304760[2304760]:1086[1086]
673	922945-963	0	20303	-1	114996at33090_33097_0:0029d1|h1tg000027l|-|186|4.974e-49|1|921983|922945|922945[922945]:921983[921983]:963[963]
673	468537+363	0	21862	1	115240at33090_4565_0:014e34|h1tg000027l|+|64|2.645e-12|1|468537|468899|468537[468537]:468899[468899]:363[363]
673	2936652+807	0	22035	1	137771at33090_436017_0:00166d|h1tg000027l|+|56|6.77e-10|1|2936652|2937458|2936652[2936652]:2937458[2937458]:807[807]
673	981532-462	0	22105	-1	144144at33090_3914_0:00659d|h1tg000027l|-|97|3.079e-22|2|981071|981532|981532[981532]:981233[981233]:300[300]|981223[981223]:981071[981071]:153[153]
673	3074890+915	0	23409	1	114996at33090_33097_0:003779|h1tg000027l|+|205|9.487e-55|1|3074890|3075804|3074890[3074890]:3075804[3075804]:915[915]
673	4516767+522	0	23916	1	173581at33090_4565_0:00a31b|h1tg000027l|+|113|4.698e-27|1|4516767|4517288|4516767[4516767]:4517288[4517288]:522[522]
673	1526136+285	0	27416	1	210551at33090_4565_0:019594|h1tg000027l|+|51|2.166e-08|1|1526136|1526420|1526136[1526136]:1526420[1526420]:285[285]
673	3145365-354	0	27416	-1	210551at33090_4565_0:019594|h1tg000027l|-|63|5.289e-12|1|3145012|3145365|3145365[3145365]:3145012[3145012]:354[354]
673	456584+192	0	29627	1	115240at33090_4565_0:01b00b|h1tg000027l|+|36|0.0007099|1|456584|456775|456584[456584]:456775[456775]:192[192]
673	638915-4802	0	30183	-1	180674at33090_29760_0:00298d|h1tg000027l|-|630|1.095e-182|5|634114|638915|638915[638915]:638604[638604]:312[312]|637084[637081]:636860[636860]:225[222]|635838[635835]:635707[635707]:132[129]|634460[634454]:634320[634320]:141[135]|634227[634218]:634114[634114]:114[105]
673	1594925+798	0	31205	1	117191at33090_58331_0:009ec6|h1tg000027l|+|87|3.153e-19|1|1594925|1595722|1594925[1594925]:1595722[1595722]:798[798]
673	4465733-798	0	31205	-1	117191at33090_58331_0:009ec6|h1tg000027l|-|102|9.621e-24|1|4464936|4465733|4465733[4465733]:4464936[4464936]:798[798]
673	1316848-1422	0	31319	-1	134078at33090_3750_0:00123e|h1tg000027l|-|292|6.131e-81|2|1315427|1316848|1316848[1316848]:1316456[1316456]:393[393]|1316449[1316449]:1315427[1315427]:1023[1023]
673	2305967+438	0	32241	1	24838at33090_981085_0:004bfa|h1tg000027l|+|104|2.405e-24|1|2305967|2306404|2305967[2305967]:2306404[2306404]:438[438]
673	920617-354	0	32241	-1	24838at33090_981085_0:004bfa|h1tg000027l|-|61|2.116e-11|1|920264|920617|920617[920617]:920264[920264]:354[354]
673	3864413+303	0	32731	1	115240at33090_4565_0:024274|h1tg000027l|+|70|4.132e-14|1|3864413|3864715|3864413[3864413]:3864715[3864715]:303[303]
673	598560+219	0	37111	1	65263at33090_4565_0:008f37|h1tg000027l|+|47|3.466e-07|1|598560|598778|598560[598560]:598778[598778]:219[219]
673	2748169+4062	0	38085	1	193683at33090_210143_0:003ae4|h1tg000027l|+|476|2.5e-136|2|2748169|2752230|2748169[2748169]:2749998[2749998]:1830[1830]|2750011[2750011]:2752230[2752230]:2220[2220]
673	4204906-86167	0	38085	-1	193683at33090_210143_0:003ae4|h1tg000027l|-|643|1.337e-186|4|4118740|4204906|4204906[4204906]:4203356[4203356]:1551[1551]|4203319[4203319]:4202018[4202018]:1302[1302]|4119931[4119931]:4119653[4119653]:279[279]|4119180[4119144]:4118740[4118740]:441[405]
673	2182815-8722	0	43450	-1	90872at33090_29760_0:002c79|h1tg000027l|-|1019|8.684e-300|13|2174094|2182815|2182815[2182815]:2182519[2182519]:297[297]|2182420[2182417]:2182367[2182367]:54[51]|2181475[2181475]:2181332[2181332]:144[144]|2181221[2181212]:2181165[2181165]:57[48]|2179633[2179633]:2179520[2179520]:114[114]|2179428[2179428]:2179363[2179363]:66[66]|2179270[2179261]:2179151[2179151]:120[111]|2177381[2177378]:2177253[2177253]:129[126]|2176734[2176728]:2176627[2176627]:108[102]|2176530[2176524]:2176459[2176459]:72[66]|2175259[2175259]:2175191[2175191]:69[69]|2174365[2174362]:2174300[2174300]:66[63]|2174216[2174213]:2174094[2174094]:123[120]
673	151995-1293	0	45217	-1	122831at33090_4565_0:01fb5e|h1tg000027l|-|145|1.094e-36|1|150703|151995|151995[151995]:150703[150703]:1293[1293]
673	3830790-636	0	47399	-1	193683at33090_4686_0:0020e6|h1tg000027l|-|90|3.941e-20|1|3830155|3830790|3830790[3830790]:3830155[3830155]:636[636]
673	3797148-333	0	48250	-1	115240at33090_4565_0:0034d2|h1tg000027l|-|70|4.132e-14|1|3796816|3797148|3797148[3797148]:3796816[3796816]:333[333]
673	1407445+501	0	49417	1	43683at33090_3750_0:003642|h1tg000027l|+|72|1.033e-14|1|1407445|1407945|1407445[1407445]:1407945[1407945]:501[501]
673	287363-426	0	49417	-1	43683at33090_3750_0:003642|h1tg000027l|-|75|1.291e-15|1|286938|287363|287363[287363]:286938[286938]:426[426]
674	48033+1180	0	8576	1	192750at33090_93759_0:005434|h1tg000059l|+|118|1.468e-28|2|48033|49212|48033[48033]:48101[48101]:69[69]|48910[48913]:49212[49212]:303[300]
676	23042+900	0	23409	1	114996at33090_33097_0:003779|h1tg000123l|+|137|2.8e-34|1|23042|23941|23042[23042]:23941[23941]:900[900]
676	24059+1569	0	31319	1	134078at33090_3750_0:00123e|h1tg000123l|+|312|5.847e-87|2|24059|25627|24059[24059]:25366[25366]:1308[1308]|25373[25373]:25627[25627]:255[255]
679	42368+1168	0	8576	1	192750at33090_93759_0:005434|h1tg000219l|+|130|3.584e-32|2|42368|43535|42368[42368]:42436[42436]:69[69]|43245[43248]:43535[43535]:291[288]
260	135010-740	0	919	-1	199618at33090_29760_0:00132b|h1tg000011l|-|215|9.265e-58|3|134271|135010|135010[135010]:134879[134879]:132[132]|134752[134749]:134690[134690]:63[60]|134381[134372]:134271[134271]:111[102]
260	1244565+225	0	1289	1	43683at33090_78828_0:004466|h1tg000011l|+|48|1.733e-07|1|1244565|1244789|1244565[1244565]:1244789[1244789]:225[225]
260	1214454+1101	0	4016	1	198012at33090_93759_0:007067|h1tg000011l|+|200|3.036e-53|3|1214454|1215554|1214454[1214454]:1214597[1214597]:144[144]|1214670[1214694]:1215071[1215071]:402[378]|1215144[1215159]:1215554[1215554]:411[396]
260	172488-414	0	6332	-1	115240at33090_4565_0:0099f3|h1tg000011l|-|89|7.881e-20|1|172075|172488|172488[172488]:172075[172075]:414[414]
260	244807+2262	0	7327	1	22109at33090_4577_0:0035b2|h1tg000011l|+|443|2.148e-126|3|244807|247068|244807[244807]:245538[245538]:732[732]|245545[245545]:245838[245838]:294[294]|245845[245845]:247068[247068]:1224[1224]
260	2123803-2103	0	7327	-1	22109at33090_4577_0:0035b2|h1tg000011l|-|473|2e-135|1|2121701|2123803|2123803[2123803]:2121701[2121701]:2103[2103]
260	1223964+375	0	8158	1	146469at33090_4100_0:005e2f|h1tg000011l|+|77|3.228e-16|1|1223964|1224338|1223964[1223964]:1224338[1224338]:375[375]
260	1266998+921	0	10533	1	31155at33090_4565_0:003151|h1tg000011l|+|198|1.214e-52|1|1266998|1267918|1266998[1266998]:1267918[1267918]:921[921]
260	1258087-915	0	10533	-1	31155at33090_4565_0:003151|h1tg000011l|-|194|1.943e-51|1|1257173|1258087|1258087[1258087]:1257173[1257173]:915[915]
260	1707008-2802	0	18749	-1	114996at33090_105231_0:000c64|h1tg000011l|-|328|8.922e-92|1|1704207|1707008|1707008[1707008]:1704207[1704207]:2802[2802]
260	2078255-1113	0	20303	-1	114996at33090_33097_0:0029d1|h1tg000011l|-|218|1.158e-58|1|2077143|2078255|2078255[2078255]:2077143[2077143]:1113[1113]
260	2079656-1092	0	20552	-1	144144at33090_3914_0:005fcc|h1tg000011l|-|70|4.132e-14|1|2078565|2079656|2079656[2079656]:2078565[2078565]:1092[1092]
260	1153651-879	0	20715	-1	164556at33090_50452_0:00516e|h1tg000011l|-|149|6.836e-38|1|1152773|1153651|1153651[1153651]:1152773[1152773]:879[879]
260	213506-717	0	21638	-1	7366at33090_4565_0:0156d5|h1tg000011l|-|126|5.735e-31|1|212790|213506|213506[213506]:212790[212790]:717[717]
260	1460251+445	0	26719	1	140683at33090_3775_0:004084|h1tg000011l|+|223|3.619e-60|2|1460251|1460695|1460251[1460251]:1460511[1460511]:261[261]|1460579[1460588]:1460695[1460695]:117[108]
260	700066+285	0	27416	1	210551at33090_4565_0:019594|h1tg000011l|+|55|1.354e-09|1|700066|700350|700066[700066]:700350[700350]:285[285]
260	2135677-354	0	27416	-1	210551at33090_4565_0:019594|h1tg000011l|-|59|8.463e-11|1|2135324|2135677|2135677[2135677]:2135324[2135324]:354[354]
260	1613157+8441	0	29401	1	7366at33090_29760_0:001606|h1tg000011l|+|2208|0|13|1613157|1621597|1613157[1613157]:1613261[1613261]:105[105]|1613527[1613530]:1613643[1613643]:117[114]|1613978[1613981]:1614085[1614085]:108[105]|1614193[1614205]:1614321[1614321]:129[117]|1615536[1615542]:1616093[1616093]:558[552]|1616253[1616271]:1616441[1616441]:189[171]|1616730[1616730]:1617062[1617062]:333[333]|1617267[1617306]:1617419[1617419]:153[114]|1617883[1617886]:1618041[1618041]:159[156]|1619257[1619257]:1619376[1619376]:120[120]|1619482[1619509]:1620420[1620420]:939[912]|1620646[1620646]:1620771[1620771]:126[126]|1621193[1621238]:1621597[1621597]:405[360]
260	1126390-4627	0	29887	-1	145061at33090_29760_0:001377|h1tg000011l|-|1340|0|8|1121764|1126390|1126390[1126390]:1125881[1125881]:510[510]|1125801[1125798]:1125655[1125655]:147[144]|1124293[1124272]:1123967[1123967]:327[306]|1123850[1123850]:1123791[1123791]:60[60]|1123565[1123562]:1123317[1123317]:249[246]|1123022[1123022]:1122912[1122912]:111[111]|1122519[1122507]:1122322[1122322]:198[186]|1122165[1122153]:1121764[1121764]:402[390]
260	2159621-1392	0	31319	-1	134078at33090_3750_0:00123e|h1tg000011l|-|234|1.767e-63|2|2158230|2159621|2159621[2159621]:2158647[2158647]:975[975]|2158517[2158517]:2158230[2158230]:288[288]
260	280110+80459	0	38085	1	193683at33090_210143_0:003ae4|h1tg000011l|+|785|2.397e-229|6|280110|360568|280110[280110]:281138[281138]:1029[1029]|281184[281184]:281480[281480]:297[297]|286625[286634]:287656[287656]:1032[1023]|359198[359198]:359584[359584]:387[387]|359618[359618]:359668[359668]:51[51]|360230[360230]:360568[360568]:339[339]
260	1048629-3755	0	38085	-1	193683at33090_210143_0:003ae4|h1tg000011l|-|688|3.799e-200|3|1044875|1048629|1048629[1048629]:1046746[1046746]:1884[1884]|1046488[1046488]:1045823[1045823]:666[666]|1045360[1045336]:1044875[1044875]:486[462]
260	6061+348	0	41998	1	110222at33090_4182_0:003d92|h1tg000011l|+|57|3.385e-10|1|6061|6408|6061[6061]:6408[6408]:348[348]
260	1737741+549	0	43010	1	219128at33090_37682_0:009f92|h1tg000011l|+|72|1.033e-14|1|1737741|1738289|1737741[1737741]:1738289[1738289]:549[549]
260	1364990+414	0	44258	1	190390at33090_4555_0:00659a|h1tg000011l|+|108|1.503e-25|1|1364990|1365403|1364990[1364990]:1365403[1365403]:414[414]
260	1592318-1356	0	45217	-1	122831at33090_4565_0:01fb5e|h1tg000011l|-|135|1.12e-33|2|1590963|1592318|1592318[1592318]:1591890[1591890]:429[429]|1591763[1591763]:1590963[1590963]:801[801]
260	1364275+1129	0	45810	1	190390at33090_4555_0:0065c0|h1tg000011l|+|194|1.943e-51|3|1364275|1365403|1364275[1364275]:1364421[1364421]:147[147]|1364504[1364510]:1364695[1364695]:192[186]|1364996[1364996]:1365403[1365403]:408[408]
260	1078620-1035	0	45840	-1	193351at33090_51240_0:001d16|h1tg000011l|-|131|1.792e-32|1|1077586|1078620|1078620[1078620]:1077586[1077586]:1035[1035]
260	1707566-213	0	46698	-1	115240at33090_4565_0:002e11|h1tg000011l|-|55|1.354e-09|1|1707354|1707566|1707566[1707566]:1707354[1707354]:213[213]
260	1874705+837	0	47399	1	193683at33090_4686_0:0020e6|h1tg000011l|+|95|1.231e-21|1|1874705|1875541|1874705[1874705]:1875541[1875541]:837[837]
260	1266296+246	0	48046	1	76026at33090_4565_0:00b0fd|h1tg000011l|+|36|0.0007099|1|1266296|1266541|1266296[1266296]:1266541[1266541]:246[246]
261	3165332-288	0	1289	-1	43683at33090_78828_0:004466|h1tg000043l|-|70|4.132e-14|1|3165045|3165332|3165332[3165332]:3165045[3165045]:288[288]
261	527533-2603	0	1483	-1	83749at33090_472368_0:00a989|h1tg000043l|-|228|1.131e-61|6|524931|527533|527533[527533]:527078[527078]:456[456]|526189[526189]:526115[526115]:75[75]|525638[525635]:525564[525564]:75[72]|525443[525443]:525357[525357]:87[87]|525243[525231]:525088[525088]:156[144]|525005[525005]:524931[524931]:75[75]
261	1548275-684	0	2841	-1	43683at33090_429701_0:0008b3|h1tg000043l|-|76|6.457e-16|1|1547592|1548275|1548275[1548275]:1547592[1547592]:684[684]
261	49618+2601	0	3243	1	116623at33090_3880_0:007259|h1tg000043l|+|301|1.197e-83|1|49618|52218|49618[49618]:52218[52218]:2601[2601]
261	3088537+25630	0	4658	1	9849at33090_58331_0:00432f|h1tg000043l|+|1473|0|16|3088537|3114166|3088537[3088537]:3088617[3088617]:81[81]|3089360[3089360]:3089416[3089416]:57[57]|3089943[3089946]:3090062[3090062]:120[117]|3096684[3096705]:3096845[3096845]:162[141]|3097854[3097854]:3098042[3098042]:189[189]|3098688[3098688]:3098744[3098744]:57[57]|3100788[3100797]:3100904[3100904]:117[108]|3101025[3101052]:3101753[3101753]:729[702]|3102654[3102666]:3103043[3103043]:390[378]|3103365[3103368]:3103436[3103436]:72[69]|3104521[3104521]:3105408[3105408]:888[888]|3105532[3105532]:3105621[3105621]:90[90]|3105696[3105699]:3105824[3105824]:129[126]|3112610[3112625]:3112690[3112690]:81[66]|3113734[3113737]:3113817[3113817]:84[81]|3114074[3114080]:3114166[3114166]:93[87]
261	960176-195	0	4779	-1	115240at33090_4565_0:00681c|h1tg000043l|-|47|3.466e-07|1|959982|960176|960176[960176]:959982[959982]:195[195]
261	491683+920	0	6458	1	131874at33090_3821_0:0063ab|h1tg000043l|+|253|3.37e-69|3|491683|492602|491683[491683]:491862[491862]:180[180]|491975[491978]:492202[492202]:228[225]|492294[492297]:492602[492602]:309[306]
261	2789776+2151	0	7327	1	22109at33090_4577_0:0035b2|h1tg000043l|+|237|2.209e-64|2|2789776|2791926|2789776[2789776]:2790351[2790351]:576[576]|2790361[2790361]:2791926[2791926]:1566[1566]
261	585186-2238	0	7327	-1	22109at33090_4577_0:0035b2|h1tg000043l|-|454|1.049e-129|1|582949|585186|585186[585186]:582949[582949]:2238[2238]
261	1201661+921	0	10533	1	31155at33090_4565_0:003151|h1tg000043l|+|193|3.886e-51|1|1201661|1202581|1201661[1201661]:1202581[1202581]:921[921]
261	1344475-921	0	10533	-1	31155at33090_4565_0:003151|h1tg000043l|-|163|4.172e-42|1|1343555|1344475|1344475[1344475]:1343555[1343555]:921[921]
261	973055+348	0	10991	1	115240at33090_4565_0:00ba34|h1tg000043l|+|74|2.583e-15|1|973055|973402|973055[973055]:973402[973402]:348[348]
261	1388259-61010	0	13633	-1	2at33090_29760_0:002ac8|h1tg000043l|-|11237|0|71|1327250|1388259|1388259[1388259]:1387912[1387912]:348[348]|1384754[1384754]:1384659[1384659]:96[96]|1383490[1383475]:1383212[1383212]:279[264]|1383036[1383036]:1382827[1382827]:210[210]|1382691[1382691]:1382524[1382524]:168[168]|1381629[1381629]:1381516[1381516]:114[114]|1381406[1381394]:1381272[1381272]:135[123]|1380599[1380590]:1380516[1380516]:84[75]|1378616[1378613]:1378467[1378467]:150[147]|1378415[1378385]:1378308[1378308]:108[78]|1378244[1378235]:1378140[1378140]:105[96]|1378059[1378044]:1377913[1377913]:147[132]|1377835[1377829]:1377758[1377758]:78[72]|1377684[1377669]:1377508[1377508]:177[162]|1377326[1377326]:1377201[1377201]:126[126]|1377115[1377112]:1375304[1375304]:1812[1809]|1373580[1373580]:1373374[1373374]:207[207]|1373223[1373211]:1373119[1373119]:105[93]|1373020[1373020]:1372715[1372715]:306[306]|1372360[1372360]:1372145[1372145]:216[216]|1372065[1372041]:1372009[1372009]:57[33]|1370524[1370521]:1370360[1370360]:165[162]|1369020[1369008]:1368943[1368943]:78[66]|1368004[1367995]:1367849[1367849]:156[147]|1367035[1367032]:1366937[1366937]:99[96]|1366783[1366783]:1366682[1366682]:102[102]|1366558[1366555]:1366466[1366466]:93[90]|1366379[1366373]:1366299[1366299]:81[75]|1366178[1366169]:1366008[1366008]:171[162]|1365903[1365894]:1365691[1365691]:213[204]|1365597[1365594]:1363057[1363057]:2541[2538]|1362976[1362973]:1362797[1362797]:180[177]|1362709[1362709]:1362641[1362641]:69[69]|1358795[1358765]:1358670[1358670]:126[96]|1358581[1358575]:1358318[1358318]:264[258]|1356461[1356452]:1356327[1356327]:135[126]|1356079[1356079]:1355987[1355987]:93[93]|1355559[1355547]:1355404[1355404]:156[144]|1354957[1354957]:1354829[1354829]:129[129]|1354657[1354657]:1354499[1354499]:159[159]|1352741[1352738]:1352625[1352625]:117[114]|1351768[1351762]:1351613[1351613]:156[150]|1351498[1351495]:1351316[1351316]:183[180]|1351238[1351238]:1351056[1351056]:183[183]|1350886[1350883]:1350746[1350746]:141[138]|1350673[1350637]:1350449[1350449]:225[189]|1350052[1350049]:1349936[1349936]:117[114]|1348914[1348896]:1348813[1348813]:102[84]|1348731[1348728]:1348600[1348600]:132[129]|1348516[1348516]:1348352[1348352]:165[165]|1347861[1347858]:1347778[1347778]:84[81]|1347709[1347691]:1347581[1347581]:129[111]|1346759[1346753]:1346679[1346679]:81[75]|1346577[1346565]:1346452[1346452]:126[114]|1335902[1335902]:1335834[1335834]:69[69]|1335748[1335748]:1335593[1335593]:156[156]|1333671[1333671]:1333504[1333504]:168[168]|1333360[1333357]:1333247[1333247]:114[111]|1333179[1333164]:1332931[1332931]:249[234]|1332755[1332755]:1332495[1332495]:261[261]|1332360[1332354]:1332130[1332130]:231[225]|1332036[1332024]:1331875[1331875]:162[150]|1331792[1331789]:1331565[1331565]:228[225]|1331382[1331370]:1331080[1331080]:303[291]|1330992[1330983]:1330834[1330834]:159[150]|1330487[1330481]:1330278[1330278]:210[204]|1330168[1330165]:1328429[1328429]:1740[1737]|1328304[1328298]:1328017[1328017]:288[282]|1327863[1327857]:1327681[1327681]:183[177]|1327576[1327573]:1327475[1327475]:102[99]|1327393[1327375]:1327250[1327250]:144[126]
261	492894+2244	0	15775	1	131874at33090_296587_0:0020ef|h1tg000043l|+|259|5.266e-71|2|492894|495137|492894[492894]:494228[494228]:1335[1335]|494793[494817]:495137[495137]:345[321]
261	3459174+919	0	16075	1	16726at33090_296587_0:001851|h1tg000043l|+|140|3.5e-35|3|3459174|3460092|3459174[3459174]:3459338[3459338]:165[165]|3459721[3459721]:3459795[3459795]:75[75]|3459922[3459922]:3460092[3460092]:171[171]
261	216270-7449	0	18248	-1	23444at33090_29760_0:002950|h1tg000043l|-|1612|0|10|208822|216270|216270[216270]:216007[216007]:264[264]|215844[215832]:215467[215467]:378[366]|215145[215139]:214843[214843]:303[297]|214359[214347]:214177[214177]:183[171]|213988[213964]:213821[213821]:168[144]|213201[213198]:213082[213082]:120[117]|212871[212868]:212683[212683]:189[186]|211732[211726]:211577[211577]:156[150]|210873[210870]:210688[210688]:186[183]|209286[209280]:208822[208822]:465[459]
261	2241775-7626	0	19763	-1	227848at33090_29760_0:002b5e|h1tg000043l|-|572|3.156e-165|10|2234150|2241775|2241775[2241775]:2241701[2241701]:75[75]|2240648[2240630]:2240394[2240394]:255[237]|2238907[2238904]:2238851[2238851]:57[54]|2238677[2238659]:2238603[2238603]:75[57]|2237711[2237699]:2237646[2237646]:66[54]|2237246[2237243]:2237112[2237112]:135[132]|2235635[2235632]:2235543[2235543]:93[90]|2234998[2234995]:2234891[2234891]:108[105]|2234435[2234414]:2234358[2234358]:78[57]|2234227[2234227]:2234150[2234150]:78[78]
261	1916633-1565	0	20715	-1	164556at33090_50452_0:00516e|h1tg000043l|-|189|6.217e-50|3|1915069|1916633|1916633[1916633]:1916400[1916400]:234[234]|1916246[1916246]:1916007[1916007]:240[240]|1915383[1915380]:1915069[1915069]:315[312]
261	157109-1025	0	20736	-1	16726at33090_554065_0:002484|h1tg000043l|-|154|2.136e-39|3|156085|157109|157109[157109]:156903[156903]:207[207]|156795[156795]:156616[156616]:180[180]|156153[156150]:156085[156085]:69[66]
261	77997+735	0	21638	1	7366at33090_4565_0:0156d5|h1tg000043l|+|36|0.0007099|1|77997|78731|77997[77997]:78731[78731]:735[735]
261	406227+354	0	27416	1	210551at33090_4565_0:019594|h1tg000043l|+|62|1.058e-11|1|406227|406580|406227[406227]:406580[406580]:354[354]
261	1297570-359	0	27416	-1	210551at33090_4565_0:019594|h1tg000043l|-|53|5.416e-09|2|1297212|1297570|1297570[1297570]:1297457[1297457]:114[114]|1297385[1297385]:1297212[1297212]:174[174]
261	89740-26984	0	27738	-1	52435at33090_29760_0:0029ae|h1tg000043l|-|1288|0|14|62757|89740|89740[89740]:89519[89519]:222[222]|89441[89432]:89301[89301]:141[132]|88302[88296]:88207[88207]:96[90]|76887[76884]:76831[76831]:57[54]|76476[76470]:76312[76312]:165[159]|75342[75333]:75187[75187]:156[147]|74113[74110]:73991[73991]:123[120]|73841[73838]:73626[73626]:216[213]|73531[73531]:73427[73427]:105[105]|71717[71699]:71649[71649]:69[51]|67404[67398]:67357[67357]:48[42]|66829[66817]:66629[66629]:201[189]|63573[63570]:63409[63409]:165[162]|62822[62816]:62757[62757]:66[60]
261	1510617-1222	0	29221	-1	40630at33090_3055_0:002a83|h1tg000043l|-|181|1.592e-47|2|1509396|1510617|1510617[1510617]:1510147[1510147]:471[471]|1509974[1509956]:1509396[1509396]:579[561]
261	1296050+7221	0	31183	1	115992at33090_78828_0:003b76|h1tg000043l|+|605|3.674e-175|8|1296050|1303270|1296050[1296050]:1296241[1296241]:192[192]|1301243[1301243]:1301368[1301368]:126[126]|1301538[1301565]:1301651[1301651]:114[87]|1301745[1301754]:1301870[1301870]:126[117]|1302040[1302052]:1302150[1302150]:111[99]|1302233[1302236]:1302280[1302280]:48[45]|1302536[1302539]:1302673[1302673]:138[135]|1303196[1303199]:1303270[1303270]:75[72]
261	1025158+798	0	31205	1	117191at33090_58331_0:009ec6|h1tg000043l|+|102|9.621e-24|1|1025158|1025955|1025158[1025158]:1025955[1025955]:798[798]
261	747178-1536	0	31319	-1	134078at33090_3750_0:00123e|h1tg000043l|-|287|1.962e-79|1|745643|747178|747178[747178]:745643[745643]:1536[1536]
261	1563401+706	0	33899	1	43683at33090_57577_0:002ba6|h1tg000043l|+|74|2.583e-15|2|1563401|1564106|1563401[1563401]:1563517[1563517]:117[117]|1563795[1563795]:1564106[1564106]:312[312]
261	1298368-231	0	37111	-1	65263at33090_4565_0:008f37|h1tg000043l|-|48|1.733e-07|1|1298138|1298368|1298368[1298368]:1298138[1298138]:231[231]
261	1943459+2013	0	38052	1	191125at33090_192259_0:00019b|h1tg000043l|+|417|1.441e-118|1|1943459|1945471|1943459[1943459]:1945471[1945471]:2013[2013]
261	2684706+4071	0	38085	1	193683at33090_210143_0:003ae4|h1tg000043l|+|726|1.382e-211|1|2684706|2688776|2684706[2684706]:2688776[2688776]:4071[4071]
